posted_by,under_construction,rera_approved,no_of_rooms,property_type,area_sqft,ready_to_move,resale,lon,lat,city,price_lacs
Dealer,1,0,3,BHK,1381.014682,0,1,22.55,88.3833,Kolkata,95.0
Dealer,0,1,3,BHK,1565.836299,1,1,13.0318,77.6583,Bangalore,110.0
Dealer,0,0,3,BHK,851.3575701999999,1,1,21.163131,81.306849,Durg,18.5
Owner,0,0,2,BHK,626.8081003,1,1,26.44589,80.28938199999999,Kanpur,26.0
Dealer,0,1,3,BHK,1220.173536,1,1,28.5041,77.381557,Noida,45.0
Owner,0,0,3,BHK,1100.244499,1,1,23.689295,86.937124,Asansol,27.0
Dealer,0,0,3,BHK,1936.108422,1,1,13.0306,77.6485,Bangalore,140.0
Owner,0,0,1,BHK,825.0355619,1,1,26.9883,75.5846,Jaipur,29.0
Dealer,0,0,2,BHK,1097.996157,1,1,48.134195,11.584111,Goa,80.0
Owner,0,0,2,BHK,1290.194522,1,1,11.03143,77.01262,Coimbatore,65.0
Dealer,0,0,3,BHK,1714.77565,1,1,21.151992,72.81002,Surat,60.0
Owner,0,0,3,BHK,1100.244499,1,1,28.695519,77.45466400000001,Ghaziabad,45.0
Dealer,0,0,3,BHK,1555.002666,1,1,11.013061,76.950136,Coimbatore,87.5
Builder,1,0,3,BHK,1049.230769,0,0,22.648322,88.4431525,Kolkata,34.1
Dealer,0,0,3,BHK,1659.407666,1,1,26.928785,75.828002,Jaipur,38.1
Dealer,0,0,2,BHK,1090.512541,1,1,19.26941,72.966637,Mumbai,100.0
Owner,0,0,1,BHK,650.1095690000001,1,1,16.98333,73.3,Ratnagiri,17.8
Dealer,1,1,2,BHK,1167.0313640000002,0,1,18.96,72.82,Maharashtra,160.0
Dealer,0,0,3,BHK,1750.0,1,1,30.6665,76.8625,Panchkula,56.0
Owner,0,0,4,BHK,2090.106828,1,1,12.925,77.595,Bangalore,270.0
Dealer,0,0,3,BHK,1683.277962,1,1,22.54111,88.33778000000001,Kolkata,76.0
Dealer,1,1,4,BHK,1767.760468,0,1,19.0164,72.8294,Mumbai,800.0
Dealer,1,0,3,BHK,1346.194171,0,1,23.398893,85.335374,Ranchi,64.2
Owner,0,0,1,BHK,80.0,1,1,18.52361,73.84778,Pune,24.0
Dealer,0,0,3,BHK,2200.220022,1,1,18.545565,74.59566099999999,Pune,140.0
Dealer,0,1,3,BHK,2800.0,1,1,18.5438,73.9438,Pune,210.0
Owner,0,0,2,BHK,430.597771,1,1,28.695519,77.45466400000001,Ghaziabad,17.0
Dealer,0,0,3,BHK,1534.285714,1,1,29.974075,76.84109699999999,Siliguri,53.7
Owner,0,0,2,BHK,860.0095557,1,1,21.079055,78.984696,Nagpur,18.0
Dealer,0,0,1,BHK,630.0204757,1,1,18.96,72.82,Maharashtra,40.0
Dealer,0,1,3,BHK,2192.18122,1,1,28.514348,76.983292,Gurgaon,120.0
Builder,0,0,3,BHK,3301.056338,1,0,28.67976,77.195518,Kota,75.0
Dealer,0,0,2,BHK,1234.300563,1,1,28.2102,76.8606,Bhiwadi,28.5
Owner,0,0,4,BHK,1440.032915,1,1,22.50686,88.223965,Kolkata,70.0
Dealer,1,0,3,BHK,1230.1715769999998,0,1,22.54111,88.33778000000001,Kolkata,38.0
Dealer,0,1,2,BHK,1345.990366,1,1,12.9958935,77.761394,Bangalore,95.0
Owner,0,0,3,BHK,1664.7081859999998,1,1,13.0583,77.5732,Bangalore,85.0
Dealer,1,1,2,BHK,1091.093631,0,1,18.966114,73.148278,Mumbai,86.0
Dealer,1,0,2,BHK,857.1428571,0,1,13.09,80.27,Chennai,120.0
Dealer,0,0,3,BHK,1445.270988,1,1,28.567633,77.383124,Noida,68.0
Dealer,0,0,2,BHK,935.0163628,1,1,19.1849,72.8347,Mumbai,140.0
Dealer,0,0,1,BHK,450.0070314,1,1,28.553331,77.361836,Lalitpur,64.0
Owner,0,0,2,BHK,449.9775011,1,1,22.312358,73.145436,Vadodara,30.0
Dealer,0,0,3,BHK,1280.081925,1,1,30.690115,76.759652,Chandigarh,100.0
Dealer,0,1,2,BHK,976.1454457,1,1,24.69028,78.41889,Lalitpur,160.0
Dealer,0,1,1,BHK,537.6845377000001,1,1,18.651598,73.735448,Pune,34.6
Dealer,0,0,6,BHK,6000.0,1,1,19.098373,72.84622,Maharashtra,6000.0
Dealer,0,0,3,BHK,1877.581675,1,1,18.510861,73.926175,Pune,150.0
Owner,1,0,2,BHK,1170.212766,0,1,21.093676,79.111965,Nagpur,33.0
Dealer,0,0,5,BHK,4815.022871,1,1,22.506447,88.363636,Kolkata,600.0
Owner,0,0,2,BHK,711.0127982000001,1,1,12.758604,77.700377,Bangalore,45.0
Dealer,0,0,3,BHK,2461.538462,1,1,26.892122,75.799966,Jaipur,160.0
Dealer,0,0,2,BHK,1190.121988,1,1,18.973908,73.02510600000001,Mumbai,80.0
Dealer,0,1,3,BHK,1804.511278,1,1,30.662283,76.822397,Chandigarh,48.0
Dealer,0,0,3,BHK,1350.135014,1,1,26.91667,75.86667,Jaipur,60.0
Owner,0,0,3,BHK,1238.53211,1,1,26.9883,75.5846,Jaipur,24.3
Dealer,1,1,4,BHK,1960.784314,0,0,13.03478,80.15586,Chennai,100.0
Dealer,0,1,3,BHK,1152.941176,1,1,12.80009,77.71181999999999,Bangalore,39.2
Owner,0,0,2,BHK,1155.963303,1,1,12.9958935,77.761394,Bangalore,63.0
Owner,0,0,3,BHK,1400.203666,1,1,22.23,73.08,Vadodara,55.0
Dealer,0,0,3,BHK,1828.822238,1,1,22.54111,88.33778000000001,Kolkata,100.0
Owner,0,0,3,BHK,1750.0,1,1,28.630742,77.446166,Ghaziabad,70.0
Dealer,0,1,3,BHK,1300.0,1,1,26.91868,75.750399,Jaipur,75.4
Dealer,0,0,3,BHK,1910.509273,1,1,30.662283,76.822397,Chandigarh,64.9
Dealer,0,1,2,BHK,1149.905917,1,1,28.577673,77.389781,Noida,55.0
Owner,0,0,3,BHK,999.8591748,1,1,28.686091,77.334644,Ghaziabad,71.0
Dealer,0,1,3,BHK,1850.556439,1,1,30.682453,76.75695999999999,Mohali,58.2
Dealer,0,0,2,BHK,846.2867012,1,1,28.686091,77.334644,Ghaziabad,24.5
Dealer,1,1,3,BHK,1272.589218,0,1,18.669919,73.853723,Pune,83.8
Dealer,0,0,3,BHK,1464.919044,1,1,20.098413,79.10786,Bangalore,76.0
Owner,0,0,3,BHK,1549.755302,1,1,28.5216,77.3863,Noida,95.0
Dealer,0,0,3,BHK,1709.741551,1,1,28.368269,77.37273,Faridabad,43.0
Dealer,1,1,2,BHK,864.0055296,0,1,19.1759,72.9522,Mumbai,150.0
Owner,0,0,2,BHK,955.4140127,1,1,29.296099,78.858737,Rudrapur,12.0
Dealer,0,0,3,BHK,1700.3188100000002,1,1,43.7363652,-79.465604,Ranchi,80.0
Builder,0,1,1,BHK,491.9210054,1,0,18.96,72.82,Mumbai,27.4
Dealer,0,0,3,BHK,1514.004542,1,1,12.9255,77.6765,Bangalore,80.0
Dealer,1,1,2,BHK,1389.210465,0,1,21.143354,72.770931,Surat,60.0
Dealer,0,0,2,BHK,1150.035386,1,1,28.593566,77.362752,Noida,65.0
Dealer,1,1,1,BHK,599.2127132,0,1,24.69028,78.41889,Lalitpur,41.1
Owner,0,0,3,BHK,1370.0,1,1,9.91966,78.11939, S.S.Colony,68.5
Dealer,1,1,4,BHK,144868.3942,0,0,22.288976,73.128222,Vadodara,7100.0
Dealer,0,0,3,BHK,1267.1059300000002,1,1,22.56972,88.36972,Kolkata,75.0
Dealer,0,1,2,BHK,1150.0,1,0,21.0,77.0,Lucknow,46.0
Owner,0,1,2,BHK,1150.070126,1,1,22.35962,73.187321,Vadodara,41.0
Owner,0,0,3,BHK,1390.190565,1,1,13.338634,77.759291,Bangalore,89.0
Dealer,0,0,2,BHK,1476.01476,1,1,18.475864,73.89000899999999,Pune,68.0
Owner,0,0,3,BHK,1719.255663,1,1,12.86,77.786, Sarjapura Road,85.0
Owner,0,1,2,BHK,1137.068431,1,1,28.9196,76.8972,Ghaziabad,55.0
Owner,0,0,3,BHK,2200.0,1,1,12.96991,77.59796,Bangalore,110.0
Dealer,1,1,2,BHK,1035.196687,0,1,19.1759,72.9522,Lalitpur,140.0
Owner,0,1,2,BHK,1175.141243,1,1,26.900926,75.775927,Ghaziabad,52.0
Owner,0,0,4,BHK,2050.580998,1,1,31.32556,75.57916999999999,Jalandhar,60.0
Owner,0,0,2,BHK,882.0935019,1,1,13.08389,80.27,Chennai,60.0
Dealer,0,0,2,BHK,1048.102383,1,1,18.651819,72.875701,Mumbai,95.0
Dealer,0,0,3,BHK,1600.134748,1,1,28.5688,77.3425,Noida,95.0
Dealer,0,1,3,BHK,2195.095835,1,1,19.1615,72.8731,Lalitpur,410.0
Dealer,0,0,3,BHK,1573.564123,1,0,28.9196,76.8972,Ghaziabad,100.0
Dealer,0,0,2,BHK,1085.77633,1,1,18.96,72.82,Maharashtra,100.0
Dealer,0,0,2,BHK,850.0,1,1,22.648322,88.4431525,Kolkata,27.2
Owner,0,0,2,BHK,1100.110011,1,1,15.875352,74.487454,Belgaum,40.0
Dealer,0,0,1,BHK,659.9229287,1,1,24.69028,78.41889,Lalitpur,41.1
Dealer,0,0,2,BHK,1199.82548,1,1,28.63676,77.36315,Ghaziabad,55.0
Dealer,0,1,3,BHK,1853.24826,1,1,30.662283,76.822397,Chandigarh,63.9
Dealer,0,0,2,BHK,1150.0,1,1,22.54111,88.33778000000001,Kolkata,64.4
Dealer,0,0,2,BHK,1215.158158,1,1,21.17,72.83,Surat,38.8
Dealer,0,0,3,BHK,1815.293851,1,1,28.398408,77.056504,Gurgaon,160.0
Dealer,0,0,3,BHK,1500.197394,1,1,26.91868,75.750399,Jaipur,38.0
Dealer,0,0,2,BHK,1351.019406,1,1,12.96991,77.59796,Bangalore,110.0
Dealer,1,1,2,BHK,641.5490493,0,0,28.743724,76.81131500000001,Mumbai,110.0
Owner,0,0,2,BHK,1200.0,1,1,30.712867,76.648557,Mohali,36.9
Dealer,1,0,2,BHK,1244.444444,0,1,30.727858,76.846594,Lalitpur,19.6
Owner,1,0,2,BHK,1000.0,0,1,17.688979999999997,83.12689,Visakhapatnam,28.0
Owner,0,0,2,BHK,750.1071582000001,1,1,21.0,77.0,Lucknow,35.0
Owner,0,0,4,BHK,3938.461538000001,1,1,12.9077,77.6755,Bangalore,320.0
Dealer,0,0,3,BHK,1748.93617,1,1,24.395822,78.989627,Surat,82.2
Owner,0,0,3,BHK,1375.079331,1,1,26.901749,80.947037,Lucknow,65.0
Dealer,1,1,3,BHK,1510.204082,0,1,20.353795,85.82101999999999,Bhubaneswar,62.9
Dealer,1,1,3,BHK,1058.730159,0,1,13.11389,77.59833,Bangalore,66.7
Owner,0,0,1,BHK,649.9133449,1,1,15.446553,74.978049,Hubli,15.0
Dealer,0,1,3,BHK,1888.930865,1,1,12.96991,77.59796,Bangalore,150.0
Dealer,0,0,2,BHK,929.0802106,1,1,21.122092,79.045277,Maharashtra,150.0
Dealer,0,0,2,BHK,1121.771218,1,1,13.012767,77.756579,Bangalore,45.6
Owner,0,1,2,BHK,940.4444444,1,1,28.6423,77.3445,Ghaziabad,52.9
Owner,0,0,4,BHK,2210.188971,1,1,22.491938,88.386889,Kolkata,200.0
Dealer,0,0,2,BHK,939.7247271,1,1,26.91868,75.750399,Jaipur,39.6
Dealer,1,1,3,BHK,1269.681742,0,1,30.662283,76.822397,Chandigarh,37.9
Dealer,0,1,2,BHK,1030.0044779999998,1,1,24.69028,78.41889,Lalitpur,92.0
Dealer,0,0,2,BHK,1079.616507,1,1,30.712867,76.648557,Mohali,25.9
Dealer,1,0,2,BHK,900.0163639,0,1,19.263568,73.133543,Mumbai,55.0
Dealer,0,1,3,BHK,1450.116009,1,1,19.049214000000003,73.072916,Lalitpur,150.0
Dealer,1,1,1,BHK,874.0564163999999,0,1,18.966114,73.148278,Lalitpur,44.0
Owner,0,0,2,BHK,1195.002716,1,1,12.9958935,77.761394,Bangalore,110.0
Dealer,0,0,2,BHK,1074.883554,1,1,28.583704,77.360401,Noida,60.0
Dealer,0,1,2,BHK,942.0496717,1,1,28.5041,77.381557,Noida,33.0
Dealer,1,1,2,BHK,593.1471349999999,0,1,28.431862,77.351104,Faridabad,20.6
Dealer,0,0,3,BHK,1750.164078,1,1,18.5481,73.8995,Pune,160.0
Owner,0,0,3,BHK,1030.21978,1,1,22.648322,88.4431525,Kolkata,30.0
Owner,0,0,2,BHK,1060.108131,1,1,13.0463,80.1913,Chennai,100.0
Dealer,0,0,3,BHK,1280.133001,1,1,22.54111,88.33778000000001,Kolkata,77.0
Owner,1,1,2,BHK,1368.106028,0,1,12.8706,77.6279,Bangalore,96.0
Owner,0,0,4,BHK,1975.1693,1,1,28.995663,77.077794,Sonipat,70.0
Dealer,0,1,2,BHK,1100.292113,1,1,30.723932,76.67447299999999,Mohali,33.9
Dealer,0,0,2,BHK,970.3196347,1,1,13.1479,77.4179,Bangalore,25.5
Dealer,1,1,4,BHK,3043.478261,0,1,28.442934,77.477933,Noida,140.0
Owner,0,0,2,BHK,750.0,1,1,21.094632,79.074805,Nagpur,33.0
Dealer,0,0,2,BHK,1066.666667,1,1,18.460652,73.87053,Lalitpur,160.0
Dealer,0,0,1,BHK,397.4835573,1,1,19.811319,72.76894,Palghar,13.9
Dealer,0,1,2,BHK,930.2325581,1,1,28.368269,77.37273,Faridabad,36.0
Dealer,1,1,2,BHK,1075.006108,0,1,30.756258000000003,76.655851,Mohali,44.0
Dealer,0,0,2,BHK,1000.0,1,1,18.464806,73.820594,Pune,54.0
Dealer,0,0,2,BHK,585.0091408,1,1,24.69028,78.41889,Lalitpur,32.0
Dealer,1,1,4,BHK,2250.027439,0,0,33.45,76.24,Lalitpur,410.0
Dealer,0,1,3,BHK,1846.621768,1,1,18.576018,73.793901,Pune,170.0
Dealer,0,0,2,BHK,930.0162752999998,1,1,18.973908,73.02510600000001,Mumbai,80.0
Owner,0,1,1,BHK,475.0271444,1,1,18.55,75.0,Karjat,17.5
Dealer,0,1,2,BHK,1116.0431199999998,1,1,18.973908,73.02510600000001,Mumbai,88.0
Dealer,0,0,3,BHK,1379.43719,1,1,12.90015,80.22791,Chennai,150.0
Dealer,1,1,3,BHK,1680.107527,0,1,21.17,72.83,Surat,50.0
Owner,0,1,2,BHK,552.0794994,1,1,18.5823,73.983,Pune,30.0
Dealer,0,0,4,BHK,5157.894737,1,1,28.403138,77.070052,Gurgaon,490.0
Dealer,0,0,5,BHK,5480.202768,1,1,28.440728000000004,77.114195,Gurgaon,800.0
Dealer,0,0,2,BHK,1202.9780560000002,1,1,28.874383,77.113251,Sonipat,30.7
Dealer,0,1,4,BHK,2699.96625,1,1,18.5993,73.7625,Pune,240.0
Dealer,0,0,2,BHK,950.0,1,1,19.216097,72.821721,Maharashtra,95.0
Dealer,0,1,2,BHK,1068.03375,1,1,18.96667,72.83333,Mumbai,200.0
Dealer,0,0,4,BHK,2517.532818,1,1,18.452663,73.93104,Pune,140.0
Dealer,1,1,1,BHK,369.5966576,0,0,19.222101,72.988231,Maharashtra,69.0
Dealer,0,0,3,BHK,2423.263328,1,1,21.143354,72.770931,Surat,120.0
Dealer,1,1,4,BHK,3157.894737,0,0,28.442934,77.477933,Noida,150.0
Dealer,1,1,3,BHK,1978.518937,0,1,19.221571,73.042474,Mumbai,280.0
Dealer,1,1,3,BHK,1021.461998,0,0,30.662283,76.822397,Chandigarh,63.3
Owner,0,1,1,BHK,629.0785696,1,1,28.78333,76.13333,Bhiwadi,24.1
Owner,0,0,3,BHK,1252.019386,1,1,19.894104,102.136839,Chennai,62.0
Dealer,0,1,2,BHK,985.0011193,1,1,28.560719,77.386208,Noida,44.0
Dealer,0,0,2,BHK,947.4017744,1,1,28.65998,77.37027900000001,Ghaziabad,29.9
Owner,0,0,2,BHK,1250.0,1,1,21.17,72.83,Surat,55.0
Dealer,0,1,3,BHK,1575.3458380000002,1,1,19.12,72.91,Lalitpur,320.0
Owner,0,0,3,BHK,1704.918033,1,1,27.216013,77.950834,Agra,52.0
Owner,0,0,3,BHK,1600.0,1,1,28.506454,77.40956800000001,Noida,100.0
Owner,0,0,2,BHK,1215.201061,1,1,10.009277,76.361736,Kochi,55.0
Dealer,0,1,2,BHK,849.7011102,1,1,30.74,76.65,Mohali,19.9
Dealer,1,1,3,BHK,1530.10279,0,1,28.406388,77.342588,Faridabad,52.1
Owner,1,1,2,BHK,1074.91318,0,1,28.577673,77.389781,Noida,65.0
Owner,0,0,1,BHK,719.0106413999999,1,1,18.440853,73.90536,Pune,25.0
Dealer,0,0,1,BHK,585.3772757,1,1,18.9069,72.8106,Lalitpur,200.0
Owner,0,0,2,BHK,950.1187648,1,1,22.616946,88.431928,Vadodara,32.0
Owner,0,0,2,BHK,795.0116912999999,1,1,13.09,80.27,Chennai,51.0
Dealer,0,0,3,BHK,1550.434002,1,1,30.658839,76.681686,Mohali,51.8
Owner,0,0,1,BHK,652.173913,1,1,19.886242000000003,75.359748,Aurangabad,19.8
Dealer,0,0,2,BHK,1223.309609,1,1,12.973237,77.64685899999999,Dharuhera,27.5
Dealer,0,1,3,BHK,1851.50898,1,1,28.392679,77.344375,Faridabad,100.0
Owner,0,0,2,BHK,1250.0,1,1,27.224363,79.03372,Bharuch,30.0
Owner,0,0,1,BHK,525.0525053,1,1,19.4559,72.8114,Lalitpur,35.0
Owner,0,0,3,BHK,1150.054765,1,1,28.67937,77.22608000000001,Kanpur,63.0
Dealer,0,0,2,BHK,737.2214941000001,1,1,19.12,72.91,Maharashtra,180.0
Dealer,0,1,3,BHK,2677.913905,1,1,12.9847,77.5491,Bangalore,400.0
Owner,0,0,1,BHK,1000.0,1,1,20.968491,72.92092,Navsari,13.5
Owner,0,0,2,BHK,1300.309598,1,1,17.45,78.5,Secunderabad,42.0
Dealer,0,1,3,BHK,1976.744186,1,1,28.546788,77.37849399999999,Noida,170.0
Owner,1,1,3,BHK,1638.672675,0,1,28.587711,77.403123,Noida,80.0
Dealer,0,0,1,BHK,653.8704915,1,1,17.505115,74.58623,Pune,31.0
Dealer,0,0,2,BHK,987.1071716,1,1,12.863492,77.74143000000001,Bangalore,24.5
Dealer,0,0,3,BHK,1183.127572,1,1,22.403867,88.47000600000001,Kolkata,46.0
Dealer,0,1,3,BHK,1480.165779,1,1,18.097689000000003,74.735239,Pune,100.0
Dealer,0,0,3,BHK,1450.116009,1,1,12.96991,77.59796,Bangalore,50.0
Dealer,0,0,3,BHK,1598.894591,1,1,12.840956,77.659441,Bangalore,81.0
Builder,1,1,3,BHK,891.1434055,0,0,18.47372,73.867323,Pune,130.0
Dealer,0,0,1,BHK,714.2857142999999,1,1,19.174783,72.836925,Mumbai,100.0
Owner,0,0,2,BHK,1080.043202,1,1,22.589694,88.372957,Kolkata,90.0
Dealer,0,0,3,BHK,1506.642926,1,1,19.038205,73.06612,Mumbai,110.0
Owner,0,0,2,BHK,150.0068185,1,1,27.88,78.08,Aligarh,22.0
Owner,1,0,2,BHK,600.0705965,0,1,21.634639,72.987179,Bharuch,17.0
Owner,0,0,3,BHK,1849.710983,1,1,30.2903,78.0016,Dehradun,80.0
Dealer,0,0,2,BHK,1000.0,1,1,19.05871,72.89969,Mumbai,160.0
Dealer,0,0,2,BHK,1035.062751,1,1,18.964489,73.019574,Maharashtra,80.0
Owner,0,0,2,BHK,1220.198986,1,1,13.068732,77.743484,Bangalore,65.0
Dealer,1,1,1,BHK,390.0293255,0,0,19.245347,73.124577,Maharashtra,39.9
Dealer,0,1,1,BHK,610.0660905,1,1,30.662283,76.822397,Chandigarh,24.0
Dealer,0,1,2,BHK,1035.001882,1,1,24.69028,78.41889,Lalitpur,55.0
Dealer,0,0,3,BHK,1662.049861,1,1,28.537227,77.370417,Noida,120.0
Owner,0,0,2,BHK,916.2303665,1,1,18.744775,73.823649,Pune,35.0
Owner,0,1,2,BHK,1034.870641,1,1,28.567633,77.383124,Noida,46.0
Owner,0,0,2,BHK,467.9730915,1,1,23.674752,86.150586,Ghaziabad,32.0
Dealer,0,0,3,BHK,1000.0,1,1,22.617564,88.427982,Kolkata,25.0
Dealer,0,0,1,BHK,630.0114547999999,1,1,19.164548,73.52786800000001,Pune,55.0
Dealer,0,0,3,BHK,1353.271534,1,1,24.252033,72.198818,Lalitpur,200.0
Owner,0,0,2,BHK,785.1013328,1,1,48.134195,11.584111,Goa,43.0
Owner,0,0,2,BHK,1172.180255,1,1,26.900926,75.775927,Ghaziabad,45.0
Dealer,0,0,3,BHK,1550.151976,1,1,23.176444,77.44891700000001,Bhopal,51.0
Dealer,0,1,3,BHK,1524.348422,1,1,18.96,72.82,Maharashtra,88.9
Dealer,0,0,4,BHK,2361.739815,1,1,22.535636,88.388412,Kolkata,120.0
Dealer,0,1,2,BHK,1020.130577,1,1,19.283359,72.864964,Mumbai,75.0
Dealer,0,0,3,BHK,2087.347463,1,1,18.52361,73.84778,Pune,130.0
Dealer,1,0,2,BHK,1037.790698,0,1,23.398893,85.335374,Ranchi,35.7
Dealer,0,0,2,BHK,1299.234136,1,1,28.9196,76.8972,Ghaziabad,47.5
Dealer,0,0,2,BHK,675.8713913,1,1,19.25,72.7833,Maharashtra,140.0
Dealer,0,1,3,BHK,2797.097067,1,1,16.813322,75.72222099999999,Bangalore,370.0
Owner,0,0,2,BHK,500.0,1,1,8.513294,76.93531,Thanjavur,15.0
Dealer,1,1,3,BHK,776.5314927000001,0,0,19.1955,72.8728,Lalitpur,180.0
Dealer,0,0,3,BHK,2630.949534,1,1,21.143354,72.770931,Surat,110.0
Dealer,0,0,3,BHK,1515.016487,1,1,19.061701,73.080488,Mumbai,170.0
Dealer,0,0,2,BHK,655.0933507999999,1,1,22.140267,88.40308900000001,Kolkata,20.0
Owner,0,0,2,BHK,1343.090033,1,1,12.327102,76.58644100000001,Mysore,72.5
Owner,0,0,2,BHK,1050.098447,1,1,16.512251000000003,80.670168,Vijayawada,48.0
Dealer,0,0,2,BHK,960.0384015,1,1,19.05871,72.89969,Lalitpur,160.0
Owner,0,0,2,BHK,1008.064516,1,1,12.907374,77.625811,Bangalore,50.0
Builder,0,0,4,BHK,242500.0,1,0,23.399528,85.357421,Ranchi,9700.0
Dealer,0,0,4,BHK,2650.027705,1,1,19.124896,72.89350300000001,Lalitpur,1100.0
Dealer,0,0,2,BHK,986.8421053,1,1,19.1955,72.8728,Lalitpur,150.0
Owner,0,0,2,BHK,1062.02209,1,1,13.037343,77.628291,Bangalore,50.0
Dealer,0,1,3,BHK,1890.3199,1,1,30.712867,76.648557,Mohali,45.5
Dealer,0,0,3,BHK,1385.041551,1,1,19.30405,72.813559,Maharashtra,110.0
Owner,0,1,3,BHK,1862.486419,1,1,12.8458,77.6727,Bangalore,120.0
Dealer,0,0,2,BHK,1004.722194,1,1,18.96,72.82,Maharashtra,100.0
Owner,0,0,2,BHK,849.8583569,1,1,24.090195,87.990011,Chennai,36.0
Owner,0,0,3,BHK,1500.375094,1,1,23.210275,77.454002,Bhopal,40.0
Owner,0,0,2,BHK,1120.186698,1,1,9.91966,78.11939,Madurai,48.0
Owner,0,0,2,BHK,775.1937984,1,1,15.512973,80.025795,Visakhapatnam,26.0
Owner,0,0,2,BHK,900.1956947000001,1,1,20.26444,85.82806,Bhubaneswar,23.0
Dealer,0,0,5,BHK,4903.964038,1,1,13.04034,77.591347,Bangalore,480.0
Builder,0,0,1,BHK,700.1647446000001,1,0,26.979452,75.765051,Jaipur,17.0
Dealer,0,1,2,BHK,953.2888465,1,1,24.69028,78.41889,Lalitpur,100.0
Owner,0,0,3,BHK,1165.311653,1,1,22.54111,88.33778000000001,Kolkata,43.0
Owner,0,0,2,BHK,754.0444201,1,1,20.93,77.75,Amravati,55.0
Dealer,0,0,3,BHK,1520.064856,1,1,12.96991,77.59796,Bangalore,150.0
Owner,0,0,2,BHK,1017.332329,1,1,27.904961,77.361488,Palwal,27.0
Owner,0,0,1,BHK,680.0870510999999,1,1,26.832353,75.841749,Jaipur,25.0
Owner,0,0,2,BHK,1260.104612,1,1,12.581437,77.322174,Bangalore,79.5
Owner,0,0,2,BHK,1301.115242,1,1,12.9958935,77.761394,Bangalore,70.0
Dealer,0,0,3,BHK,2200.220022,1,1,18.52361,73.84778,Pune,140.0
Dealer,0,0,2,BHK,960.0357223,1,1,19.042483,73.06637099999999,Lalitpur,86.0
Owner,0,0,3,BHK,1180.124224,1,1,22.620289,88.43493000000001,Kolkata,57.0
Owner,0,0,3,BHK,2150.065818,1,1,30.327966,78.046144,Dehradun,98.0
Dealer,1,1,3,BHK,1582.078218,0,1,18.96,72.82,Maharashtra,250.0
Dealer,0,0,3,BHK,1268.2244859999998,1,1,28.9196,76.8972,Ghaziabad,63.5
Dealer,0,1,2,BHK,1350.390903,1,1,30.662283,76.822397,Chandigarh,38.0
Owner,0,0,2,BHK,904.159132,1,1,15.485819,73.881284,Panaji,45.0
Dealer,0,0,2,BHK,999.1435912,1,1,22.483471,88.417711,Kolkata,35.0
Builder,1,1,2,BHK,974.48618,0,0,21.15389,79.08306,Nagpur,27.5
Owner,0,0,2,BHK,1168.571429,1,1,16.3,80.45,Guntur,40.9
Owner,0,0,2,BHK,1000.0,1,1,22.710751,75.85884399999999,Indore,35.0
Dealer,1,1,3,BHK,1186.131387,0,1,18.510418,73.781944,Pune,130.0
Dealer,0,0,3,BHK,1749.611198,1,1,29.96667,78.16667,Haridwar,45.0
Owner,0,1,3,BHK,1450.073421,1,1,28.576117,77.382136,Noida,79.0
Owner,0,0,3,BHK,1675.117711,1,1,26.86056,80.91583,Lucknow,92.5
Dealer,0,1,2,BHK,1257.142857,1,1,24.69028,78.41889,Lalitpur,110.0
Dealer,0,1,2,BHK,1180.080245,1,1,19.019169,73.01408599999999,Lalitpur,150.0
Owner,0,0,3,BHK,1850.424056,1,1,22.271214,73.188827,Vadodara,72.0
Dealer,0,1,2,BHK,976.0742769,1,1,18.452663,73.93104,Pune,82.0
Owner,0,0,2,BHK,1115.401115,1,1,21.289586,81.66291700000001,Raipur,26.0
Owner,1,0,3,BHK,1449.695564,0,1,28.832539,78.748605,Moradabad,50.0
Owner,0,0,2,BHK,600.0,1,1,25.470837,81.824653,Allahabad,45.0
Dealer,0,1,3,BHK,1895.229983,1,1,28.392679,77.344375,Faridabad,89.0
Dealer,1,0,4,BHK,1660.377358,0,0,22.53028,88.33417,Kolkata,220.0
Dealer,0,0,3,BHK,1568.545436,1,1,18.510861,73.926175,Pune,150.0
Owner,0,0,2,BHK,744.047619,1,1,10.659372,77.033527,Chennai,50.0
Dealer,0,1,1,BHK,618.6204763,1,1,22.803593,83.755013,Mumbai,120.0
Owner,0,0,3,BHK,1584.367573,1,1,13.01926,77.64723599999999,Bangalore,60.0
Builder,1,0,2,BHK,1041.837572,0,0,25.728593,78.457598,Gwalior,25.4
Dealer,0,0,3,BHK,1525.010167,1,1,24.69028,78.41889,Lalitpur,300.0
Owner,0,0,1,BHK,450.0818331,1,1,20.366670000000003,72.9,Vapi,11.0
Owner,0,0,2,BHK,4500.0,1,1,30.458937,76.58135,Mohali,27.0
Dealer,0,0,3,BHK,1800.180018,1,1,18.452663,73.93104,Pune,100.0
Dealer,1,1,2,BHK,569.9608611000001,0,1,28.431903,77.36482099999999,Faridabad,23.3
Dealer,0,1,2,BHK,121518.9873,1,0,12.9847,77.5491,Bangalore,9600.0
Owner,0,0,3,BHK,1100.208147,1,1,10.03328,76.28257099999999,Ernakulam,37.0
Dealer,0,1,2,BHK,1195.054945,1,1,12.9958935,77.761394,Bangalore,87.0
Dealer,1,0,2,BHK,863.1578947,0,1,19.980678,79.297436,Jaipur,32.8
Owner,0,0,3,BHK,1775.0258,1,1,28.587711,77.403123,Noida,86.0
